"COMP";"REGIAO";"UF";"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";"LEITOS_EXISTENTES";"LEITOS_SUS";"UTI_TOTAL_EXIST";"UTI_TOTAL_SUS";"UTI_ADULTO_EXIST";"UTI_ADULTO_SUS";"UTI_PEDIATRICO_EXIST";"UTI_PEDIATRICO_SUS";"UTI_NEONATAL_EXIST";"UTI_NEONATAL_SUS";"UTI_QUEIMADO_EXIST";"UTI_QUEIMADO_SUS";"UTI_CORONARIANA_EXIST";"UTI_CORONARIANA_SUS"
202411;"SUDESTE";"SP";"PAULO DE FARIA";;2080869;"SANTA CASA DE PAULO DE FARIA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE PAULO DE FARIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA ZENHA RIBEIRO";958;;"CENTRO";15490000;"(17)32921373";"santacasapf@hotmail.com";24;18;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"BILAC";;2080915;"AHBB BILAC";"ASSOCIACAO HOSPITALAR BENEFICENTE DO BRASIL";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SETE DE SETEMBRO";529;;"CENTRO";16210000;1836591243;"rlima@ahbb.org.br";36;35;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO JOSE DO RIO PARDO";;2080923;"HOSPITAL SAO VICENTE";"SANTA CASA DE MISERICORDIA HOSPITAL SAO VICENTE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA CORONEL ALIPIO DIAS";620;;"CENTRO";13720109;"(19)36829090";"superintendente@scriopardo.com.br";138;86;9;7;9;7;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO CARLOS";;2080931;"SANTA CASA DE SAO CARLOS";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO CARLOS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA PAULINO BOTELHO DE ABREU SAMPAIO";573;;"VILA PUREZA";13561060;"16-35091100";"santacasa@santacasasaocarlos.com.br";250;191;48;40;35;30;7;5;6;5;0;0;0;0
202411;"SUDESTE";"SP";"PALMITAL";;2080958;"SANTA CASA DE MISERICORDIA DE PALMITAL";"SANTA CASA DE MISERICORDIA DE PALMITAL";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"ALAMEDA DA PAZ";80;;"PARANA";19973144;"(18)33519100";"stacasapalmital@hotmail.com";43;29;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ESTRELA D'OESTE";;2080966;"SANTA CASA DE ESTRELA DOESTE";"IRMANDADE DA SANTA CASA MISERICORDIA DE ESTRELA D OESTE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV SAO PAULO";1072;;"CENTRO";15650000;"(17)38331450";;51;12;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2080974;"HOSPITAL PAULISTA";"HOSPITAL PAULISTA LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"RUA DR DIOGO DE FARIA";780;;"VILA CLEMENTINO";4037002;1150878779;"janio.rh@hospitalpaulista.com.br";44;0;2;0;2;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CLEMENTINA";;2080982;"HOSPITAL DE CLEMENTINA";"ASSOCIACAO HOSPITALAR DE CLEMENTINA";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA JOAO FRANCISCO VASQUES";1;"BLOCO";"CENTRO";16250000;"(18)36581142";"hospitalclementinaadm@hotmail.com";24;21;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"MARILIA";;2080990;"HOSPITAL ESPIRITA DE MARILIA";"HOSPITAL ESPIRITA DE MARILIA";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"RUA DR JOAQUIM DE ABREU SAMPAIO VIDAL";470;;"SOMENZARI";17504072;"(14)21051455";"hem@fundanet.com.br";163;80;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"MOGI GUACU";;2081016;"HOSPITAL SAO FRANCISCO";"HOSPITAL SAO FRANCISCO SC LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA INACIO FRANCO ALVES";561;;"PARQUE CIDADE NOVA";13840420;38518000;"hsfranc@dglnet.com.br";138;0;6;0;6;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"RIO CLARO";;2081032;"HOSPITAL UNIMED DE RIO CLARO";"UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"AV 16";1277;;"SANTA CRUZ";13500480;"(19) 3522-7000";"hospital@unimedrc.com.br";53;0;17;0;10;0;1;0;6;0;0;0;0;0
202411;"SUDESTE";"SP";"ARARAS";;2081040;"HOSPITAL UNIMED DE ARARAS";"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"AVENIDA JOSE MARQUES DA SILVA";1410;;"JARDIM DAS FLORES";13607213;"(19) 3543-5300";"admhua@unimedanhanguera.coop.br";88;0;6;0;0;0;0;0;6;0;0;0;0;0
202411;"SUDESTE";"SP";"PAULINIA";;2081059;"HOSPITAL MUNICIPAL DE PAULINIA";"PREFEITURA MUNICIPAL DE PAULINIA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA MIGUEL VICENTE CURY";100;;"NOVA PAULINIA";13140295;"(19)38745500";"sechmp@paulinia.sp.gov.br";110;106;14;14;14;14;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ASSIS";;2081083;"SANTA CASA DE ASSIS";"SANTA CASA DE MISERICORDIA DE ASSIS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRCA DR SIMPHRONIO ALVES SANTOS";166;;"CENTRO";19814015;"(18)3302-3311";"stacasa@stacasassis.org.br";114;69;17;10;11;10;0;0;0;0;0;0;6;0
202411;"SUDESTE";"SP";"ITAPIRA";;2081091;"HOSPITAL MUNICIPAL DE ITAPIRA";"PREFEITURA MUNICIPAL DE ITAPIRA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA REVERENDO ALFREDO GUIMARAES";111;;"SAO BENEDITO";13976010;"(19)38931313";"saude.secretario@itapira.sp.gov.br";97;97;10;10;10;10;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"VALPARAISO";;2081105;"SANTA CASA DE VALPARAISO";"SANTA CASA DE MISERICORDIA DE VALPARAISO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA BARTOLOMEU BUENO";241;;"CENTRO";16880000;"3401-7171";"stacasavalparaiso@hotmail.com";52;32;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"RIO CLARO";;2081113;"HOSPITAL SANTA FILOMENA DE RIO CLARO";"CASA DE SAUDE E MATERNIDADE SANTA FILOMENA S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"AV 2 DOIS";345;;"CENTRO";13500410;"(19) 2111-4500";"diretoria@santafilomena.com.br";62;6;4;0;4;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"RIBEIRAO PRETO";;2081164;"HOSPITAL SANTA LYDIA RIBEIRAO PRETO";"FUNDACAO HOSPITAL SANTA LYDIA";"M";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"RUA TAMANDARE";434;;"CAMPOS ELISEOS";14085070;"(16)36054848";"adm@hospitalsantalydia.com.br";99;79;24;20;10;10;5;4;9;6;0;0;0;0
202411;"SUDESTE";"SP";"RIBEIRAO PIRES";;2081202;"HOSPITAL E MATERNIDADE SAO LUCAS";"PREFEITURA MUNICIPAL DA ESTANCIA TURISTICA RIBEIRAO PIRES";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA RENATO ANDREOLI";138;;"JARDIM ITACOLOMY";9402500;"(11)48283000";"hmsladm@hotmail.com";43;43;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"PARAPUA";;2081229;"SANTA CASA DE PARAPUA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE PARAPUA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA FORTALEZA";725;;"CENTRO";17730000;"(18)35821393";"stacasaparapua@yahoo.com.br";32;26;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"RINOPOLIS";;2081237;"HOSPITAL SAO PAULO DE RINOPOLIS";"SOCIEDADE DE MISERICORDIA DE RINOPOLIS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA FRANCISCO LOPES MUNHOZ";126;;"CENTRO";17740000;"(18)35831283";"hsprinopolis@gmail.com";24;23;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SUD MENNUCCI";;2081245;"SANTA CASA DE SUD MENNUCCI";"IRMANDADE DA STA CASA JOSE BENIGO GOMES DE SUD MENNUCCI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"MAURICIO ALVES DE LIMA";522;;"CENTRO";15360000;;;22;20;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ARARAS";;2081253;"HOSPITAL SAO LUIZ DE ARARAS";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE ARARAS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRACA DR NARCIZO GOMES";49;;"CENTRO";13600695;"(19)35435400";"iscma@araras.com.br";179;123;22;21;11;10;3;3;4;4;0;0;4;4
202411;"SUDESTE";"SP";"BOITUVA";;2081261;"HOSPITAL SAO LUIZ";"FUNDACAO LUIZ JOAO LABRONICE";"M";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"RUA BENEDITA SANSON LABRONICI";149;;"CHACARA LABRONICI";18556048;"(15) 33638833";"aih.hsl@gmail.com";53;38;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2081288;"HOSPITAL DO CORACAO";"ASSOCIACAO BENEFICENTE SIRIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DESEMBARGADOR ELISEU GUILHERME";123;;"PARAISO";4004030;"(11)30536611";"fiscal@hcor.com.br";288;5;67;0;38;0;12;0;4;0;0;0;13;0
202411;"SUDESTE";"SP";"CAJOBI";;2081296;"HOSPITAL JOAO DEPIERI DE CAJOBI";"SANTA CASA DE MISERICORDIA DE CAJOBI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA ADELIO ROSA";5;;"CENTRO";15410000;"(17)5631525";"santacajobi@hotmail.com";32;27;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"URUPES";;2081342;"HOSPITAL SAO LOURENCO";"IRMANDADE DE MISERICORDIA DE URUPES";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA BARAO DO RIO BRANCO";1137;;"CENTRO";15850015;"(17)35521339";"hospitalsaolorenco@newfly.com.";20;10;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"PIRAJU";;2081350;"HOSPITAL DE PIRAJU";"SOCIEDADE DE BENEFICENCIA DE PIRAJU";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"7 DE SETEMBRO";818;;"CENTRO";18800037;1433059444;"faturamentosus@hospitaldepiraju.com.br";68;49;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"VOTUPORANGA";;2081377;"SANTA CASA DE VOTUPORANGA";"SANTA CASA DE MISERICORDIA DE VOTUPORANGA";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA MINAS GERAIS";3051;;"PATRIMONIO NOVO";15500003;"(17)34059133";"santacasa@votuporanga.com.br";214;141;30;21;16;10;0;0;10;7;0;0;4;4
202411;"SUDESTE";"SP";"TUPI PAULISTA";;2081385;"SANTA CASA DE TUPI PAULISTA";"IRMANDADE SANTA CASA DE MISERICORDIA DE TUPI PAULISTA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA ALMIRANTE BARROSO";1436;;"CENTRO";17930000;"(18)3851-2420";"dguazzi@uol.com.br";48;30;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SERRA NEGRA";;2081393;"HOSPITAL SANTA ROSA DE LIMA DE SERRA NEGRA";"ASSOCIACAO DA SANTA CASA DE MISERICORDIA DE SERRA NEGRA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"SANTOS PINTO";351;;"CENTRO";13930000;;;49;33;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"JARINU";;2081407;"UNIDADE MISTA DE SAUDE DE JARINU MONSENHOR JACOB CONTI";"PREFEITURA MUNICIPAL DE JARINU";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"AVENIDA ERNESTO DE MORAES";665;;"FIM DE CAMPO";13240005;"(11)40163003";"faturamento.saude@jarinu.sp.gov.br";18;18;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"LUCELIA";;2081431;"SANTA CASA DE LUCELIA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE LUCELIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA MANOEL LOPES";410;;"CENTRO";17780000;"(18)35519050";"santacasalucelia@bol.com.br";36;30;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"LIMEIRA";;2081458;"SANTA CASA DE LIMEIRA";"IRM STA CASA MIS DE LIMEIRA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA ANTONIO OMETTO";675;;"VILA CLAUDIA";13480470;"(19)3446-6100 / 6122";"direcao.tecnica@santacasalimeira.com.br";240;189;62;47;32;26;8;7;10;8;12;6;0;0
202411;"SUDESTE";"SP";"JACI";;2081466;"HOSPITAL NOSSA SENHORA DA DIVINA PROVIDENCIA";"ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA MARIA JOANA DO AMARAL MENDONCA";950;;"CENTRO";15155000;"(17)32831222";"faturamento.hospjaci@alsf.org.br";216;168;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CAMPINAS";;2081482;"BOLDRINI CAMPINAS";"CENTRO INFANTIL DE INVESTIGACAO HEMAT DR DOMINGOS A BOLDRINI";"E";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"RUA DR GABRIEL PORTO";1270;;"BARAO GERALDO";13083210;"(19)37875000";"cib@boldrini.org.br";79;62;10;8;0;0;10;8;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CAMPINAS";;2081490;"HOSPITAL MUNICIPAL DR MARIO GATTI CAMPINAS";"REDE MUNICIPAL DR MARIO GATTI DE URGENCIA EMERGENCIA E HOS";"M";5;"HOSPITAL GERAL";1120;"HOSPITAL_PÚBLICO";"AV PREFEITO FARIA LIMA";340;;"PQ ITALIA";13036902;"(19)37725700";"informacao@hmmg.sp.gov.br";213;209;34;30;20;20;14;10;0;0;0;0;0;0
202411;"SUDESTE";"SP";"GUARATINGUETA";;2081512;"SANTA CASA DE MISERICORDIA DE GUARATINGUETA";"IRMANDADE SENHOR DOS PASSOS E SANTA CASA DE MISERICORDIA DE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RANGEL PESTANA";194;;"CENTRO";12501090;;;146;104;39;23;25;17;0;0;7;0;7;6;0;0
202411;"SUDESTE";"SP";"GUARACAI";;2081520;"HOSPITAL E MATERNIDADE DE GUARACAI";"HOSPITAL E MATERNIDADE DE GUARACAI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA BENEDITO BENHUR LOUZADA";1210;;"CENTRO";16980000;"(18)37051279";"HOSPITALGUARACAIADM@HOTMAIL.COM";23;15;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;2081539;"SHAM CM 13";"SANTA HELENA ASSISTENCIA MEDICA S A";"M";20;"PRONTO SOCORRO GERAL";2054;"HOSPITAL_PRIVADO";"AV LUCAS NOGUEIRA GARCEZ";505;;"JARDIM DO MAR";9750670;"11 4126-6050";"legalizacaobr@uhgbrasil.com.br";8;0;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ITARARE";;2081555;"SANTA CASA DE MISERICORDIA DE ITARARE";"SANTA CASA DE MISERICORDIA DE ITARARE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SAO PEDRO";30;"HOSPITAL";"CENTRO";18460009;"(15)35325882";"secretaria@santacasaitarare.org.br";80;53;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ESPIRITO SANTO DO PINHAL";;2081563;"CLINICA DE REPOUSO SANTA ROSA ESPIRITO SANTO DO PINHAL";"CLINICA DE REPOUSO SANTA ROSA LTDA SC";"E";7;"HOSPITAL ESPECIALIZADO";2240;"HOSPITAL_PRIVADO";"RUA DR JOSE ANTONIO FERNANDES";290;;"VILA JARDIM DAS ROSA";13990000;"19 3651-1283";"clinicasantarosa07@outlook.com";99;50;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"RIOLANDIA";;2081571;"SANTA CASA DE RIOLANDIA";"HOSPITAL SANTA CASA DE MISERICORDIA DE RIOLANDIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DEZ";865;;"CENTRO";15495000;"(17)32911588";"hscmr@ig.com.br";36;25;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"TAPIRATIBA";;2081598;"SANTA CASA DE MISERICORDIA SAO LUCAS";"IRMANDADE DE MISERICORDIA DE TAPIRATIBA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA 7 DE SETEMBRO";436;;"CENTRO";13760000;"(19)36572458";"hslucastap@uol.com.br";25;24;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"FRANCA";;2081601;"HOSPITAL FRANCA";"HAPVIDA ASSISTENCIA MEDICA S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"DOUTOR FERNANDO FALLEIROS DE LIMA";2233;"LOTE 01 AO 26";"CENTRO";14400820;"85 40023633";"FISCAL@HAPVIDA.COM.BR";78;0;6;0;4;0;2;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"GUARULHOS";;2081628;"HOSPITAL CARLOS CHAGAS";"AMICO SAUDE LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"BARAO DE MAUA";100;;"CENTRO";7012040;1145016000;"sroque@hcc.comm.br";186;0;49;0;30;0;9;0;10;0;0;0;0;0
202411;"SUDESTE";"SP";"SANTOS";;2081636;"HOSPITAL FREI GALVAO";"NOTRE DAME INTERMEDICA SAUDE S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"RUA DOUTOR HEITOR DE MORAES";23;;"BOQUEIRAO";11045570;"(13)32291500";"luana.merlo@hapvida.com.br";38;0;10;0;10;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"GUARATINGUETA";;2081644;"HOSPITAL FREI GALVAO";"HOSPITAL MATERNIDADE FREI GALVAO";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DOMINGOS LEME";77;;"SANTA RITA";12502380;"(12)31283800";"adm@hospitalfreigalvao.com.br";161;94;33;17;13;11;0;0;10;6;0;0;10;0
202411;"SUDESTE";"SP";"GENERAL SALGADO";;2081652;"SANTA CASA DE GENERAL SALGADO";"SANTA CASA DE MISERICORDIA NOSSA SENHORA DAS DORES";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA NADYR GARCIA";555;;"CENTRO";15300000;"(17)38321198";"scasagsalgado@hotmail.com.br";28;19;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"IPAUSSU";;2081660;"SANTA CASA DE IPAUCU";"IRMANDADE DA SANTA CASA DE IPAUCU";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVN RUI BARBOSA";451;;"CENTRO";18950000;"(14)3441112";;49;28;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SOROCABA";;2081695;"CONJUNTO HOSPITALAR SOROCABA";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"AV COMENDADOR PEREIRA INACIO";564;;"JARDIM VERGUEIRO";18030005;"(15) 33329121";"chs-gabinete@saude.sp.gov.br";427;411;66;55;35;35;10;7;18;10;3;3;0;0
202411;"SUDESTE";"SP";"DESCALVADO";;2081717;"SANTA CASA DESCALVADO";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE DESCALVADO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRACA DR OCTAVIO GABRIELLI";827;;"CENTRO";13690000;"(19)35831133";"faturamentodescalvado@hotmail.com";40;25;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"LINS";;2081725;"CAIS CLEMENTE FERREIRA DE LINS";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"EST LINS GUAICARA";"S/N";"KM04";"RODOVIA";16400970;"(14) 3533 1600";"caiscf_naa@saude.sp.gov.br";207;207;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"AMERICANA";;2081733;"SEARA HOSPITAL PSIQUIATRICO";"SEARA SERVICO ESPIRITA DE ASSISTENCIA E RECUPERACAO DE AMERI";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"PRC ALLAN KARDEC";100;;"JD BRASIL";13474189;"19 3465 9500";"faturamento@hospitalseara.com.br";50;17;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2081741;"HOSPITAL SBC";"ASSOCIACAO DE ASSISTENCIA MUTUA A SAUDE SBC";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"BLUMENAU";320;;"V LEOPOLDINA";5319020;"011 21972400";"dp@saudesbc.com.br";32;0;6;0;6;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"AURIFLAMA";;2081768;"SANTA CASA DE AURIFLAMA";"SANTA CASA DE MISERICORDIA DOUTOR OSWALDO SIQUEIRA LYRA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA ALFREDO DAINEZI";5952;;"CENTRO";15350000;"(17)34821282";"santa.auriflama@terra.com.br";44;35;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"BROTAS";;2081784;"HOSPITAL SANTA THEREZINHA BROTAS";"HOSPITAL SANTA THEREZINHA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVN RUI BARBOSA";703;;"CENTRO";17380206;"14 36539100";"hstbrotas@hstbrotas.com.br";42;36;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"MACAUBAL";;2081792;"SANTA CASA DE MACAUBAL";"SANTA CASA DE MACAUBAL";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SETE DE SETEMBRO";1203;;"CENTRO";15270000;"(17)38741408";"stacasamacaubal.adm@gmail.com";15;10;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ALTO ALEGRE";;2081806;"HOSPITAL PADRE JOAO W BRAEM";"PREFEITURA MUNICIPAL DE ALTO ALEGRE";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA FLORIANO PEIXOTO";149;;"CENTRO";16310000;"18 3657-1207";"hospitaa@ig.com.br";22;19;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"GUARARAPES";;2081814;"SANTA CASA DE GUARARAPES";"SANTA CASA DE MISERICORDIA DE GUARARAPES";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"MARECHAL FLORIANO";1602;;"SEDE";16700000;;;74;48;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"PEDRO DE TOLEDO";;2081830;"UNIDADE MISTA DE PEDRO DE TOLEDO SP";"PREFEITURA MUNICIPAL DE PEDRO DE TOLEDO";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"AVN CEL RAIMUNDO VASCONCELOS";365;;"CENTRO";11790000;"(13)34197010";"saude@pedrodetoledo.sp.gov.br";3;3;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ATIBAIA";;2081865;"HOSPITAL ALBERT SABIN ATIBAIA";"ALBERT SABIN HOSPITAL E MATERNIDADE LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA BAHIA";342;;"RECREIO ESTORIL";12944060;"(11)44145000";"info@sabinatibaia.com.br";71;0;7;0;7;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"RANCHARIA";;2081873;"HOSPITAL E MATERNIDADE DE RANCHARIA";"HOSPITAL E MATERNIDADE DE RANCHARIA";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA MARIO CESAR DE CAMARGO";1559;;"VILA CANTIZANI";19600000;"(18)3265-9300";"hmr@hospitalhmr.com.br";115;81;10;10;10;10;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SANTO ANDRE";;2081881;"HOSPITAL E MATERNIDADE SAO JOSE DO ABC";"HOSPITAL E MATERNIDADE SAO JOSE DO ABC LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA MARTIM AFONSO DE SOUZA";329;;"VILA PIRES";9195230;"(11)44526400";"comercial@hsjabc.com.br";132;0;15;0;15;0;0;0;0;0;0;0;0;0
